TREEID,TAXA,COMMON_NAME,TAG,TAGID,LIVE_TREE,DBH,THEIGHT,HEIGHT_LIVETOP,HEIGHT_LIVEBASE,CROWNWIDTH1,CROWNWIDTH2,CANOPYMISSING,CROWN_LIGHTEXP,TEAM,TREE_TYPE,DATE_MEASURE,TREE_ID_YR,NOTES,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,LAT,LONG,TREE_STATUS,NATIVE_TREE,DBH_HEIGHT,DBHX
1977,Cryptomeria japonica,Japanese-cedar,N,,Live,58,21.5,21.5,1.3,10.2,9.5,10,3,3,Coniferous,20200301,2020,Nice tree,PLAN,20190614175908,PLAN,20240420000539,49.261924,-123.249982,,0,1.4,58
10749,Prunus avium ,sweet cherry,N,,Live,9,5,5,0.6,3.2,3.1,30,2,3,Angiosperm,,2021,,,,PLAN,20240420000539,49.258913,-123.251828,,0,1.4,"6.2,5.8,3.5"
8060,Quercus ilex,holly oak,N,,Live,5,2.5,2.5,0.43,2.4,2.1,10,1,11,Angiosperm,,2022,,GISSTUD1,20200106222825,PLAN,20240420000539,49.269154,-123.248966,,0,1.4,
4047,Tsuga heterophylla,western hemlock,Y,5565,Live,44,17.09,14.12,2.98,11.7,11.3,10,2,11,,20190301,,,PLAN,20190614175916,PLAN,20240420000539,49.261698,-123.250685,,,,
4075,Sorbus aria,Chess-Apple/whitebeam,N,,Live,6,4.524,4.524,0.2,1.8,1.8,65,5,7,Angiosperm,20190301,2019,,PLAN,20190614175929,PLAN,20240420000539,49.262296,-123.251593,,0,1.4,
2184,Sorbus aria,Chess-Apple/whitebeam,N,,Live,12,6.265,6.265,1.64,4.15,3.5,20,4,7,Angiosperm,20190301,2019,,PLAN,20190614175931,PLAN,20240420000539,49.262046,-123.251656,,0,1.4,
4073,Sorbus aria,Chess-Apple/whitebeam,N,,Live,11,5.42,3.66,1.75,4.3,4.3,20,5,11,Deciduous,20190301,,,PLAN,20190614175911,PLAN,20240420000539,49.262317,-123.251172,,0,,
8693,Acer platanoides,Norway maple,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200106235223,PLAN,20240420000539,49.259212,-123.242508,,0,,
10971,Pinus ponderosa,ponderosa pine,N,,Live,73,14.6,14.6,4,9.4,9,15,3,1,Coniferous,,2021,,,,PLAN,20240420000539,49.257378,-123.252232,,1,1.4,
10970,Pinus ponderosa,ponderosa pine,Y,5005,Live,76,22.6,22.6,4,12.1,10.8,20,3,1,Coniferous,,2021,,,,PLAN,20240420000539,49.257314,-123.252356,,1,1.4,
2178,Thuja plicata,western red cedar,Y,5576,Live,60,23.5,23.5,2.35,11.4,10.55,5,3,7,Coniferous,20190301,2019,,PLAN,20190614175925,PLAN,20240420000539,49.261626,-123.250768,,1,1.4,
2177,Thuja plicata,western red cedar,Y,5571,Live,67,19.76,19.76,1.04,14,12.4,25,3,7,Coniferous,20190301,2019,,PLAN,20190614175911,PLAN,20240420000539,49.261615,-123.251115,,1,1.4,
4045,Thuja plicata,western red cedar,Y,5574,Live,60,21.66,21.66,1.596,9.5,10.5,10,1,7,Coniferous,20190301,2019,,PLAN,20190614175927,PLAN,20240420000539,49.261607,-123.251001,,1,1.4,
2206,Thuja plicata,western red cedar,N,,Live,44,13.2,13.2,0,6.7,6.8,20,4,7,Coniferous,20190301,2019,,PLAN,20190614175918,PLAN,20240420000539,49.261844,-123.25234,,1,1.4,
2180,Thuja plicata,western red cedar,N,,Live,49,14.162,14.162,0,7.3,7.8,15,5,7,Coniferous,20190301,2019,,PLAN,20190614175931,PLAN,20240420000539,49.26181,-123.252419,,1,1.4,
4343,Thuja plicata,western red cedar,N,,Live,2,2.4,2.4,0.3,0.8,0.7,40,5,7,Coniferous,20200301,2020,,PLAN,20190614175828,PLAN,20240420000539,49.266693,-123.253655,,1,1.4,
11469,Pyrus communis,common pear,N,,Live,5,4.8,4.8,1.2,3.05,2.9,40,3,11,Angiosperm,,2022,,finnkopf@mail.ubc.ca,20220819195616,PLAN,20240420000539,49.269748,-123.250813,,0,1.4,
12555,Magnolia sieboldii,Oyama magnolia,,,Live,,,,,,,,,,Deciduous,,,,laura.grant@ubc.ca,20220906224055,PLAN,20240420000539,49.264333,-123.251466,,0,,
6916,Salix babylonica ,weeping willow,Y,3002,,,,,,,,,,,,,,,GISSTUD1,20200106231615,PLAN,20240420000539,49.265147,-123.245584,,,,
1935,Quercus rubra,northern red oak,N,,Live,58,21.38,18.81,2.57,21.1,18.2,8,2,11,,20190301,,,PLAN,20190614175919,PLAN,20240420000539,49.262026,-123.250278,,,,
1980,Quercus rubra,northern red oak,Y,7787,Live,101,16.57,16.57,2.5,23.17,16.5,15,4,10,,20190301,,,PLAN,20190614175911,PLAN,20240420000539,49.263476,-123.251481,,,,
1938,Quercus rubra,northern red oak,Y,5609,Live,97,15.5,15.5,3.72,15.95,12.14,60,5,10,,20190301,,,PLAN,20190614175911,PLAN,20240420000539,49.262748,-123.251363,,,,
2073,Quercus rubra,northern red oak,Y,77,Live,50,13.14,13.14,2,12.24,9.43,40,4,9,,20190301,,,PLAN,20190614175921,PLAN,20240420000539,49.268187,-123.255832,,,,
1970,Quercus rubra,northern red oak,N,,Live,82,17.09,14.52,2.57,20.4,20,12,3,11,,20190301,,,PLAN,20190614175910,PLAN,20240420000539,49.26058,-123.249553,,,,
1939,Quercus rubra,northern red oak,Y,5616,Live,71,15.26,15.26,2.8,11.6,11.24,40,4,10,,20190301,,,PLAN,20190614175924,PLAN,20240420000539,49.263125,-123.251184,,,,
2012,Quercus rubra,northern red oak,Y,5899,Live,73,22.31,22.31,2.9,19.8,14.6,40,5,9,,20190301,,,PLAN,20190614175917,PLAN,20240420000539,49.2657,-123.253784,,,,
1952,Quercus rubra,northern red oak,Y,544,Live,40,14.09,11.88,2.2,14,12.2,30,2,11,,20190301,,,PLAN,20190614175918,PLAN,20240420000539,49.261076,-123.249984,,,,
1993,Quercus rubra,northern red oak,Y,7745,Live,76,18.78,18.78,4.58,23,15.5,20,4,10,,20190301,,,PLAN,20190614175918,PLAN,20240420000539,49.264326,-123.252175,,,,
2032,Quercus rubra,northern red oak,Y,2967,Live,50,17.62,17.62,2.5,16.27,15.28,5,5,9,,20190301,,,PLAN,20190614175928,PLAN,20240420000539,49.266784,-123.254215,,,,
1950,Quercus rubra,northern red oak,Y,5580,Live,96,30.37,27.44,2.94,20.1,19,12,3,11,,20190301,,,PLAN,20190614175918,PLAN,20240420000539,49.261542,-123.25036,,,,
1928,Quercus rubra,northern red oak,N,,Live,43,14.18,14.18,4.25,13.38,12.08,55,,10,,20190301,,,PLAN,20190614175918,PLAN,20240420000539,49.262645,-123.2508,,,,
2085,Quercus rubra,northern red oak,N,,Live,12,8.25,8.25,3.4,5.57,4.96,15,5,9,,20190301,,,PLAN,20190614175919,PLAN,20240420000539,49.268445,-123.25603,,,,
2003,Quercus rubra,northern red oak,N,,Live,40,13.59,13.59,3.18,8.4,6,35,4,10,,20190301,,,PLAN,20190614175926,PLAN,20240420000539,49.26445,-123.252283,,,,
1969,Quercus rubra,northern red oak,N,,Live,32,16.36,13.79,2.57,12.5,10.6,8,3,11,,20190301,,,PLAN,20190614175911,PLAN,20240420000539,49.260824,-123.249284,,,,
1959,Quercus rubra,northern red oak,N,,Live,56,13.96,11.02,2.94,15.5,15.35,50,3,11,,20190301,,,PLAN,20190614175927,PLAN,20240420000539,49.260964,-123.249882,,,,
2025,Quercus rubra,northern red oak,Y,5896,Live,50,16.1,16.1,3.7,17.3,16.8,15,3,9,,20190301,,,PLAN,20190614175919,PLAN,20240420000539,49.26607,-123.254088,,,,
2017,Quercus rubra,northern red oak,Y,5917,Live,113,30.54,30.5,5.1,29.79,21.58,10,3,9,,20190301,,,PLAN,20190614175919,PLAN,20240420000539,49.265487,-123.253123,,,,
1992,Quercus rubra,northern red oak,Y,7752,Live,72,10.11,10.11,2.89,16.7,14.8,60,4,10,,20190301,,,PLAN,20190614175919,PLAN,20240420000539,49.264188,-123.252538,,,,
2007,Quercus rubra,northern red oak,N,,Live,20,12.14,12.14,2.48,7.2,6.2,25,4,10,,20190301,,,PLAN,20190614175919,PLAN,20240420000539,49.265026,-123.253231,,,,
2050,Quercus rubra,northern red oak,N,,Live,51,18.48,18.48,2.1,17.36,14.77,20,5,9,,20190301,,,PLAN,20190614175919,PLAN,20240420000539,49.26652,-123.254443,,,,
4419,Quercus rubra,northern red oak,Y,5861,Live,74,25.14,25.14,1.9,14.56,12.83,5,5,9,,20190301,,,PLAN,20190614175919,PLAN,20240420000539,49.26792,-123.254808,,,,
1991,Quercus rubra,northern red oak,Y,7746,Live,70,12.63,12.63,4.07,11.7,7.3,15,4,10,,20190301,,,PLAN,20190614175919,PLAN,20240420000539,49.264207,-123.252086,,,,
1936,Quercus rubra,northern red oak,N,,Live,46,22.85,20.65,2.2,20,19.5,20,2,11,,20190301,,,PLAN,20190614175919,PLAN,20240420000539,49.261678,-123.25,,,,
2005,Quercus rubra,northern red oak,Y,5922,Live,69,12.08,12.08,2.5,15.8,13,30,4,10,,20190301,,,PLAN,20190614175920,PLAN,20240420000539,49.264919,-123.253141,,,,
1925,Quercus rubra,northern red oak,Y,5615,Live,86,19.1,19.1,4.95,20.65,17.1,20,4,10,,20190301,,,PLAN,20190614175920,PLAN,20240420000539,49.263263,-123.251297,,,,
1934,Quercus rubra,northern red oak,Y,5548,Live,52,21.75,18.81,2.94,26.5,23,10,2,11,,20190301,,,PLAN,20190614175920,PLAN,20240420000539,49.261908,-123.250197,,,,
2018,Quercus rubra,northern red oak,Y,5901,Live,40,16.99,16.99,3,15.25,14.75,35,4,9,,20190301,,,PLAN,20190614175910,PLAN,20240420000539,49.265478,-123.253601,,,,
2004,Quercus rubra,northern red oak,N,,Live,39,16.07,16.07,4.17,11.75,11.5,10,4,10,,20190301,,,PLAN,20190614175921,PLAN,20240420000539,49.264694,-123.25248,,,,
1957,Quercus rubra,northern red oak,Y,5415,Live,92,20.38,17.81,2.57,18.6,17.1,21,2,11,,20190301,,,PLAN,20190614175921,PLAN,20240420000539,49.261194,-123.250063,,,,
1954,Quercus rubra,northern red oak,Y,5544,Live,58,22.85,20.28,2.57,23.5,13.8,10,3,11,,20190301,,,PLAN,20190614175922,PLAN,20240420000539,49.261446,-123.249818,,,,
1978,Quercus rubra,northern red oak,Y,7782,Live,78,17.94,17.94,2.74,16.2,10.9,40,4,10,,20190301,,,PLAN,20190614175922,PLAN,20240420000539,49.263341,-123.251846,,,,
2084,Quercus rubra,northern red oak,Y,78,Live,91,22.85,22.85,4.6,19.28,8.82,45,5,9,,20190301,,,PLAN,20190614175922,PLAN,20240420000539,49.268072,-123.255742,,,,
2002,Quercus rubra,northern red oak,Y,7747,Live,43,12.66,12.66,3.17,10.45,9.72,17,4,10,,20190301,,,PLAN,20190614175922,PLAN,20240420000539,49.264089,-123.251983,,,,
1921,Quercus rubra,northern red oak,Y,5612,Live,124,28.31,28.31,2.75,29.68,28.28,40,4,10,,20190301,,,PLAN,20190614175927,PLAN,20240420000539,49.263105,-123.251659,,,,
2009,Quercus rubra,northern red oak,Y,5920,Live,46,19.46,19.46,6.06,13.8,12.5,25,4,10,,20190301,,,PLAN,20190614175927,PLAN,20240420000539,49.265134,-123.253313,,,,
2074,Quercus rubra,northern red oak,N,,Live,13,8.66,8.66,3.1,5.4,4.98,30,4,9,,20190301,,,PLAN,20190614175927,PLAN,20240420000539,49.26829,-123.255911,,,,
1965,Quercus rubra,northern red oak,N,,Live,36,15.27,12.7,2.57,10.3,9.5,5,3,11,,20190301,,,PLAN,20190614175910,PLAN,20240420000539,49.260712,-123.249196,,,,
2033,Quercus rubra,northern red oak,Y,5891,Live,115,25.18,25.18,9.6,22.63,20.97,15,3,9,,20190301,,,PLAN,20190614175910,PLAN,20240420000539,49.266199,-123.253739,,,,
1941,Quercus rubra,northern red oak,Y,5608,Live,114,12.98,12.98,1.85,15.47,12.78,90,5,10,,20190301,,,PLAN,20190614175911,PLAN,20240420000539,49.262623,-123.251248,,,,
1990,Quercus rubra,northern red oak,N,,Live,43,12.75,12.75,3.74,11.5,10.9,10,4,10,,20190301,,,PLAN,20190614175924,PLAN,20240420000539,49.264073,-123.252443,,,,
1996,Quercus rubra,northern red oak,N,,Live,23,12.56,12.56,4.04,6.5,6.4,75,4,10,,20190301,,,PLAN,20190614175924,PLAN,20240420000539,49.264419,-123.252725,,,,
2083,Quercus rubra,northern red oak,N,,Live,13,9.63,9.63,2.6,6.57,5.59,25,5,9,,20190301,,,PLAN,20190614175924,PLAN,20240420000539,49.267934,-123.255612,,,,
2010,Quercus rubra,northern red oak,Y,5915,Live,84,22.53,22.53,4.82,14.6,11.9,60,4,10,,20190301,,,PLAN,20190614175917,PLAN,20240420000539,49.265264,-123.252957,,,,
2022,Quercus rubra,northern red oak,N,,Live,43,9.74,9.74,3.9,16.2,13.93,35,4,9,,20190301,,,PLAN,20190614175917,PLAN,20240420000539,49.265837,-123.2539,,,,
1931,Quercus rubra,northern red oak,N,,Live,18,13.59,11.39,2.2,15.8,12.3,5,2,11,,20190301,,,PLAN,20190614175917,PLAN,20240420000539,49.262386,-123.250597,,,,
2068,Quercus rubra,northern red oak,N,,Live,69,24.24,24.24,4.2,24.53,21.71,5,5,9,,20190301,,,PLAN,20190614175917,PLAN,20240420000539,49.267713,-123.255454,,,,
2070,Quercus rubra,northern red oak,Y,84,Live,90,22.74,22.74,1.58,22.41,20.06,15,5,9,,20190301,,,PLAN,20190614175917,PLAN,20240420000539,49.268077,-123.25526,,,,
2000,Quercus rubra,northern red oak,Y,5918,Live,91,17.17,17.17,4.4,25.6,20.12,15,5,9,,20190301,,,PLAN,20190614175917,PLAN,20240420000539,49.265357,-123.253503,,,,
6958,Pinus nigra,black pine,Y,2982,,,,,,,,,,,,,,,GISSTUD1,20200106232034,PLAN,20240420000539,49.264831,-123.246128,,,,
6917,Pinus nigra ,black pine,Y,3012,,,,,,,,,,,,,,,GISSTUD1,20200106231616,PLAN,20240420000539,49.265167,-123.245829,,,,
6920,Pinus nigra ,black pine,N,,,,,,,,,,,,,,,,GISSTUD1,20200106231624,PLAN,20240420000539,49.265112,-123.245766,,,,
6919,Pinus nigra,black pine,Y,3007,,,,,,,,,,,,,,,GISSTUD1,20200106231622,PLAN,20240420000539,49.265265,-123.245624,,,,
6918,Pinus nigra,black pine,N,,,,,,,,,,,,,,,,GISSTUD1,20200106231621,PLAN,20240420000539,49.265207,-123.245622,,,,
6909,Pinus nigra,black pine,Y,2993,,,,,,,,,,,,,,,GISSTUD1,20200106231605,PLAN,20240420000539,49.265009,-123.245657,,,,
6952,Pinus nigra,black pine,N,,Live,55,13.2,9.3,3.7,8.7,2.5,15,2,6,Coniferous,,2022,,GISSTUD1,20200106231939,PLAN,20240420000539,49.264219,-123.247453,,0,1.4,
9112,Pinus nigra ,black pine,N,,,,,,,,,,,,,,,,GISSTUD1,20200106232845,PLAN,20240420000539,49.260359,-123.245523,,,,
8983,Pinus nigra ,black pine,N,,,,,,,,,,,,,,,,GISSTUD1,20200106232835,PLAN,20240420000539,49.260348,-123.245778,,,,
9111,Pinus nigra ,black pine,N,,,,,,,,,,,,,,,,GISSTUD1,20200106232845,PLAN,20240420000539,49.260349,-123.245628,,,,
11831,Pinus nigra,black pine,N,,Live,49,12.2,12.2,2,10.6,6.8,75,3,10,Coniferous,,2022,,,,PLAN,20240420000539,49.268653,-123.250512,,0,1.4,
11724,Pinus nigra,black pine,N,,Live,6,2.9,2.9,0.3,1.5,1.35,45,0,11,Coniferous,,2022,,finnkopf@mail.ubc.ca,20220819195616,PLAN,20240420000539,49.2694,-123.248403,,0,1.4,
11795,Pinus nigra,black pine,Y,2994,,,,,,,,,,,,,,,,,PLAN,20240420000539,49.265054,-123.245662,,,,
11626,Pinus nigra,black pine,Y,2996,,,,,,,,,,,,,,,,,PLAN,20240420000539,49.265072,-123.245609,,,,
12106,Pinus nigra,black pine,y,2995,,,,,,,,,,,,,,,,,PLAN,20240420000539,49.265007,-123.245573,,,,
12041,Pinus nigra ,black pine,N,,,,,,,,,,,,,,,,,,PLAN,20240420000539,49.263941,-123.246972,,,,
6494,Pinus nigra,black pine,N,,Live,43,19.1,19.1,3.7,8.16,6.86,90,3,4,Coniferous,,2022,,PLAN,20190614175850,PLAN,20240420000539,49.263787,-123.246647,,0,1.4,42.6
8386,Pinus nigra,black pine,N,,Live,35,11.4,11.4,2,6.7,5.9,85,4,10,Coniferous,,2022,,GISSTUD1,20200106220740,PLAN,20240420000539,49.268632,-123.25055,,0,1.4,
11945,Pinus nigra,black pine,N,,Live,4,2.4,2.4,0.2,1.95,1.75,30,0,11,Coniferous,,2022,,finnkopf@mail.ubc.ca,20220819195616,PLAN,20240420000539,49.269406,-123.248432,,0,1.4,
7956,Pinus nigra ,black pine,N,,,,,,,,,,,,,,,,GISSTUD1,20200106222348,PLAN,20240420000539,49.269916,-123.248146,,,,
9135,Pinus nigra,black pine,Y,3155,Live,61,14.1,14.1,6.2,11.81,11.4,25,2,1,Coniferous,,2022,,GISSTUD1,20200106230103,PLAN,20240420000539,49.263045,-123.24713,,0,1.4,
9555,Pinus nigra,black pine,Y,1926,Live,38,17.3,17.3,8.6,7.14,6.4,50,1,11,Coniferous,,2022,was duplicate: 1926,egan.davis@ubc.ca,20190919001356,PLAN,20240420000539,49.269517,-123.248735,,0,1.4,
1919,Pinus nigra,black pine,Y,1919,Live,41,21.8,21.8,6.3,9.3,5.7,50,0,11,Coniferous,,2022,,egan.davis@ubc.ca,20190919002856,PLAN,20240420000539,49.269694,-123.248907,,0,1.4,
9140,Pinus nigra,black pine,Y,3161,Live,64,25.2,25.2,2.1,9.9,7.4,30,2,1,Coniferous,,2022,DBH lower because of branch,GISSTUD1,20200106230113,PLAN,20240420000539,49.263037,-123.246997,,0,1.4,
9143,Pinus nigra,black pine,Y,3159,Live,36,17.3,17.3,1,4.4,3.9,55,1,1,Coniferous,,2022,,GISSTUD1,20200106230130,PLAN,20240420000539,49.263019,-123.247058,,0,1.4,
9564,Pinus nigra,black pine,Y,1945,Live,54,20.8,20.8,4.5,10.8,10,60,0,11,Coniferous,,2022,was duplicate: 1945,seeds.trees,20190919005146,PLAN,20240420000539,49.269292,-123.248785,,0,1.4,
12559,Davidia involucrata,handkerchief-tree,,,Live,,,,,,,,,,Deciduous,,,,laura.grant@ubc.ca,20220906225139,PLAN,20240420000539,49.26444,-123.251431,,0,,
12672,Davidia involucrata,handkerchief-tree,,,Live,,,,,,,,,,Deciduous,,,,laura.grant@ubc.ca,20221212200240,PLAN,20240420000539,49.270002,-123.249142,,0,,
12673,Davidia involucrata,handkerchief-tree,,,Live,,,,,,,,,,Deciduous,,,,laura.grant@ubc.ca,20221212200506,PLAN,20240420000539,49.26999,-123.249073,,0,,
12674,Davidia involucrata,handkerchief-tree,,,Live,,,,,,,,,,Deciduous,,,,laura.grant@ubc.ca,20221212200534,PLAN,20240420000539,49.269979,-123.249001,,0,,
12860,Davidia involucrata,handkerchief-tree,,,Live,,,,,,,,,,Deciduous,,,,laura.grant@ubc.ca,20221201234121,PLAN,20240420000539,49.26321,-123.246584,,0,,
9604,Populus trichocarpa,black cottonwood,Y,4830,,,,,,,,,,,,,,,,,PLAN,20240420000539,49.264702,-123.256214,,,,
8420,Populus trichocarpa,black cottonwood,N,,Live,28,17.4,17.4,1.25,9.31,5.67,30,4,2,Angiosperm,,2022,DBH is estimate as tree is behind fence,GISSTUD1,20200106231233,PLAN,20240420000539,49.262929,-123.243154,,1,1.4,"17,22"
8421,Populus trichocarpa,black cottonwood,N,,Live,20,21.6,21.6,2.05,9.25,3.92,20,3,2,Angiosperm,,2022,DBH is estimate as tree is behind fence,GISSTUD1,20200106231236,PLAN,20240420000539,49.262892,-123.243122,,1,1.4,20
11926,Populus trichocarpa,black cottonwood,N,,Live,38,16.8,16.8,0.63,8.92,5.12,45,3,2,Angiosperm,,2022,DBH is estimate as tree is behind fence,,,PLAN,20240420000539,49.262911,-123.243137,,1,1.4,"23,25,18"
6650,Populus trichocarpa,black cottonwood,N,,Live,26,16.6,16.6,1.35,10.26,7.23,25,4,2,Angiosperm,,2022,,PLAN,20190614175851,PLAN,20240420000539,49.263317,-123.243929,,1,1.4,
6965,Populus trichocarpa,black cottonwood,N,,Live,21,15,15,0.93,11.5,4.82,45,2,2,Angiosperm,,2022,,GISSTUD1,20200106232136,PLAN,20240420000539,49.263174,-123.243785,,1,1.4,
12757,Populus trichocarpa,black cottonwood,N,,Live,23,13.8,13.8,1.23,12.2,5.3,35,3,2,Angiosperm,,2022,,finnkopf@mail.ubc.ca,20220911200608,PLAN,20240420000539,49.263198,-123.243807,,1,1.4,
6628,Populus trichocarpa,black cottonwood,N,,Live,22,11.4,11.4,1.2,9.95,6.28,25,4,2,Angiosperm,,2022,,PLAN,20190614175851,PLAN,20240420000539,49.26328,-123.244031,,1,1.4,
6627,Populus trichocarpa,black cottonwood,N,,Live,22,12.4,12.4,1.47,9.37,3.85,40,3,2,Angiosperm,,2022,,PLAN,20190614175851,PLAN,20240420000539,49.263295,-123.243994,,1,1.4,
6966,Populus trichocarpa,black cottonwood,N,,Live,0,,,,,,,,2,Angiosperm,,2022,"Inaccessible, behind fence",GISSTUD1,20200106232137,PLAN,20240420000539,49.263144,-123.243493,,1,,
6652,Populus trichocarpa,black cottonwood,N,,Live,24,12,12,4.62,9.59,3.82,40,3,2,Angiosperm,,2022,,PLAN,20190614175851,PLAN,20240420000539,49.263299,-123.243948,,1,1.4,
12756,Populus trichocarpa,black cottonwood,N,,Live,20,13,13,1.76,12.56,5.61,40,2,2,Angiosperm,,2022,,finnkopf@mail.ubc.ca,20220911200725,PLAN,20240420000539,49.263144,-123.243762,,1,1.4,
6942,Populus trichocarpa,black cottonwood,N,,Live,,,,,,,,,2,Angiosperm,,2022,"Inaccessible, behind fence",GISSTUD1,20200106232137,PLAN,20240420000539,49.263105,-123.243569,,1,,
6649,Populus trichocarpa,black cottonwood,N,,Live,98,36,36,3.4,19.46,14.74,20,3,2,Angiosperm,,2022,DBH is estimate due to thick brambles at the foot of the tree,PLAN,20190614175851,PLAN,20240420000539,49.263321,-123.24344,,1,1.4,
11852,Populus trichocarpa,black cottonwood,N,,Live,40,20.2,20.2,0.15,10.16,9.41,15,4,2,Angiosperm,,2022,DBH is estimate as tree is behind fence,,,PLAN,20240420000539,49.262879,-123.243111,,1,1.4,40.4
6962,Populus trichocarpa,black cottonwood,N,,Live,0,,,,,,,,2,Angiosperm,,2022,"Inaccessible, behind fence",GISSTUD1,20200106232134,PLAN,20240420000539,49.263017,-123.243585,,1,,
1948,Quercus rubra,northern red oak,Y,5564,Live,84,25.63,23.42,2.2,20.4,18.2,14,2,11,,20190301,,,PLAN,20190614175917,PLAN,20240420000539,49.26178,-123.250571,,,,
1983,Quercus rubra,northern red oak,N,,Live,9,6.95,6.95,2.32,4.5,4.17,5,4,10,,20190301,,,PLAN,20190614175918,PLAN,20240420000539,49.263821,-123.251755,,,,
2008,Quercus rubra,northern red oak,Y,5914,Live,70,17.42,17.42,5.9,15.5,11.2,30,4,10,,20190301,,,PLAN,20190614175918,PLAN,20240420000539,49.265136,-123.252848,,,,
1976,Quercus rubra,northern red oak,Y,5547,Live,54,22.84,21.01,1.83,26.7,24.8,15,2,11,,20190301,,,PLAN,20190614175918,PLAN,20240420000539,49.261808,-123.250087,,,,
1979,Quercus rubra,northern red oak,N,,Live,79,22.28,22.28,0.95,23.04,21,40,4,10,,20190301,,,PLAN,20190614175918,PLAN,20240420000539,49.263472,-123.251943,,,,
1932,Quercus rubra,northern red oak,Y,5553,Live,48,20.01,17.44,2.57,11.2,10.8,15,2,11,,20190301,,,PLAN,20190614175918,PLAN,20240420000539,49.262272,-123.250493,,,,
1942,Quercus rubra,northern red oak,Y,5607,Live,89,23.12,23.12,4.22,20.05,19.14,15,5,10,,20190301,,,PLAN,20190614175918,PLAN,20240420000539,49.262508,-123.251154,,,,
2113,Quercus rubra,northern red oak,N ,,Live,18,11.92,11.92,3.2,7.85,7.41,35,5,9,,20190301,,,PLAN,20190614175918,PLAN,20240420000539,49.267385,-123.255167,,,,
1987,Quercus rubra,northern red oak,Y,7786,Live,82,15.75,15.75,3.78,10.55,8.35,40,4,10,,20190301,,,PLAN,20190614175918,PLAN,20240420000539,49.263719,-123.251671,,,,
1962,Quercus rubra,northern red oak,N,,Live,31,16.17,13.6,2.57,9.7,9.5,5,3,11,,20190301,,,PLAN,20190614175927,PLAN,20240420000539,49.261186,-123.249584,,,,
1964,Quercus rubra,northern red oak,N,,Live,33,16.36,14.16,2.2,11.7,9.8,6,3,11,,20190301,,,PLAN,20190614175927,PLAN,20240420000539,49.260948,-123.249394,,,,
2078,Quercus rubra,northern red oak,Y,73,Live,38,16.76,16.76,2.1,12.09,10.51,35,4,9,,20190301,,,PLAN,20190614175927,PLAN,20240420000539,49.268566,-123.256133,,,,
1949,Quercus rubra,northern red oak,Y,5579,Live,95,28.35,25.41,2.94,22,20.6,18,2,11,,20190301,,,PLAN,20190614175927,PLAN,20240420000539,49.261667,-123.250455,,,,
1995,Quercus rubra,northern red oak,Y,7743,Live,38,12.31,12.31,3.68,10.4,9.6,45,5,10,,20190301,,,PLAN,20190614175927,PLAN,20240420000539,49.264558,-123.252365,,,,
2049,Quercus rubra,northern red oak,Y,9548,Live,45,14,14,2.2,16.23,15.02,15,4,9,,20190301,,,PLAN,20190614175928,PLAN,20240420000539,49.266658,-123.254561,,,,
1981,Quercus rubra,northern red oak,Y,7780,Live,53,16.61,16.61,3.78,16.1,11.2,40,5,10,,20190301,,,PLAN,20190614175928,PLAN,20240420000539,49.263596,-123.252055,,,,
4986,Quercus rubra,northern red oak,N,,Live,82,18.6,18.6,2.8,23.2,18.3,5,5,5,Angiosperm,20200301,2020,,PLAN,20190614175841,PLAN,20240420000539,49.265418,-123.250329,,0,1.4,81.5
3267,Quercus rubra,northern red oak,N,,Live,86,27,27,3.4,17.65,16.8,5,5,5,Angiosperm,20200301,2020,,PLAN,20190614175821,PLAN,20240420000539,49.264389,-123.249477,,0,1.4,85.7
2686,Quercus rubra,northern red oak,Y,4295,Live,87,19.2,19.2,1.6,27.7,25.2,25,3,3,Angiosperm,,2021,Crown width measurement taken on uneven terrain,PLAN,20190614175842,PLAN,20240420000539,49.259754,-123.252033,,0,1.4,
3090,Quercus rubra,northern red oak,Y,5805,Live,1,13.4,13.4,2.8,11.5,9.2,55,5,10,Angiosperm,20200301,2020,,PLAN,20190614175817,PLAN,20240420000539,49.268303,-123.25355,,0,1.4,
3022,Quercus rubra,northern red oak,Y,1788,Live,98,20.4,20.4,3.2,26.2,14.5,15,5,11,Angiosperm,20200301,2020,,PLAN,20190614175827,PLAN,20240420000539,49.269096,-123.253343,,0,1.4,98
2754,Acer platanoides,Norway maple,,,Live,,,,,,,,,,Deciduous,,,,PLAN,20190614175845,PLAN,20240420000539,49.263661,-123.253631,,0,,
4925,Pinus contorta ,lodgepole pine,N,,Live,12,5.4,5.4,0.8,5.3,4.5,5,1,5,Coniferous,20200301,2020,Removed as of 1/2023,PLAN,20190614175839,PLAN,20240420000539,49.263519,-123.249705,,0,1.4,12.3
2900,Chamaecyparis pisifera,sawara-cypress,Y,5990,Live,62,19,19,9,5.1,4,20,4,3,,20190301,,,PLAN,20190614175911,PLAN,20240420000539,49.265921,-123.255072,,,,
2867,Chamaecyparis pisifera,sawara-cypress,N,,Live,44,17.35,17.35,1.4,5.85,4.4,15,3,3,,20190301,,,PLAN,20190614175911,PLAN,20240420000539,49.265641,-123.255797,,,,
