POI_ID,ADD_ID,PLACENAME,PLACENAME2,ABBREVIATEDPLACENAME,BL_NAME,BL_CLASS,SERVICE_TYPE,PHOTOURL,URL,CONTACT,HOURS,LICENSE,MANAGE,STATUS,LEED,HTML,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,GLOBALID,BCN_CODE,BCN_LANDUSE,BCN_NOEMP,BCN_CLASS,LAT,LONG
POI-425,VAD10709,Lluvia Child Care,Lluvia,CCAB,Child Care Admin Building,,child_care,,https://childcare.ubc.ca/,Phone: (604) 822-5343; Email: childcare@housing.ubc.ca; Fax: (604) 822-9195,"Office Hours, M-F: 8:30am - 4:30pm",N,SHHS,Current,Civic,,,,RACHELW,20200723221435,{A588131C-0372-46E9-B69F-CD1E394631ED},BS6,Social welfare,,Urban Facilities,-123.234315,49.260797
POI-30,VAD11120,UBC Farm,,,UBC Farm,,farm,http://ubcfarm.ubc.ca/wp-content/uploads/2010/05/Picture-043.jpg,http://ubcfarm.ubc.ca,farm.team@ubc.ca</br>Phone: (604) 822-5092; Fax: (604) 822-6839,Daily: 9am - 5pm,N,UBC,Current,Retail,,,,RACHELW,20200723201703,{543E7F4F-D71E-4A61-BC5C-4E476DD88FA1},DE5,Sports,,Urban Facilities,-123.23862,49.250585
POI-415,VAD10713,Discovery Child Care,Discovery,CCS3,Child Care Services,,child_care,,https://childcare.ubc.ca/,Phone: (604) 822-5343; Email: childcare@housing.ubc.ca; Fax: (604) 822-9195,"Office Hours, M-F: 8:30am - 4:30pm",N,SHHS,Current,Civic,,,,RACHELW,20200723221439,{A1D67F9A-6A5A-43E8-B1AD-7ED1C20350C3},BS6,Social welfare,,Urban Facilities,-123.234335,49.25975
POI-416,VAD10712,Little Raven Child Care,Little Raven,CCS5,Child Care Services,,child_care,,https://childcare.ubc.ca/,Phone: (604) 822-5343; Email: childcare@housing.ubc.ca; Fax: (604) 822-9195,"Office Hours, M-F: 8:30am - 4:30pm",N,SHHS,Current,Civic,,,,RACHELW,20200723221437,{F7998A6F-5040-40CA-8C15-C125206C601A},BS6,Social welfare,,Urban Facilities,-123.233699,49.26005
POI-442,VAD11096,Kittiwake Child Care,Kittiwake,CCS1,Child Care Services,,child_care,,https://childcare.ubc.ca/,Phone: (604) 822-5343; Email: childcare@housing.ubc.ca; Fax: (604) 822-9195,"Office Hours, M-F: 8:30am - 4:30pm",N,SHHS,Current,Civic,,,,RACHELW,20200723221433,{4FB0AA84-BC7D-41C5-A493-B87CA4DDA0DC},BS6,Social welfare,,Urban Facilities,-123.235229,49.260072
POI-443,VAD11100,Sandpiper Child Care,Sandpiper,CCS2,Child Care Services,,child_care,,https://childcare.ubc.ca/,Phone: (604) 822-5343; Email: childcare@housing.ubc.ca; Fax: (604) 822-9195,"Office Hours, M-F: 8:30am - 4:30pm",N,SHHS,Current,Civic,,,,RACHELW,20200723221431,{BAAC4E91-D101-4DC4-8557-A1C5D7FEB443},BS6,Social welfare,,Urban Facilities,-123.234869,49.26027
POI-448,VAD10714,Lilliput Child Care,Lilliput,CCS1,Child Care Services,,child_care,,https://childcare.ubc.ca/,Phone: (604) 822-5343; Email: childcare@housing.ubc.ca; Fax: (604) 822-9195,"Office Hours, M-F: 8:30am - 4:30pm",N,SHHS,Current,Civic,,,,RACHELW,20200723221621,{883A3D35-8938-4229-9560-E8631CA6966A},BS6,Social welfare,,Urban Facilities,-123.235284,49.259441
POI-449,VAD10714,Summer of '73 Child Care,Summer of '73,CCS1,Child Care Services,,child_care,,https://childcare.ubc.ca/,Phone: (604) 822-5343; Email: childcare@housing.ubc.ca; Fax: (604) 822-9195,"Office Hours, M-F: 8:30am - 4:30pm",N,SHHS,Current,Civic,,,,RACHELW,20200723221619,{E842E1D6-7CD9-4D61-AEA4-30DC13B4BD72},BS6,Social welfare,,Urban Facilities,-123.235653,49.259376
POI-473,VAD10713,Sitka Child Care,Sitka,CCS3,Child Care Services,,child_care,,https://childcare.ubc.ca/,Phone: (604) 822-5343; Email: childcare@housing.ubc.ca; Fax: (604) 822-9195,"Office Hours, M-F: 8:30am - 4:30pm",N,SHHS,Current,Civic,,,,RACHELW,20200723221618,{518C4F3A-B4CD-4C1C-AF5F-8E27CC3CE72B},BS6,Social welfare,,Urban Facilities,-123.234689,49.259686
POI-480,VAD10711,Little Goslings Child Care,Little Goslings,CCS4,Child Care Services,,child_care,,https://childcare.ubc.ca/,Phone: (604) 822-5343; Email: childcare@housing.ubc.ca; Fax: (604) 822-9195,"Office Hours, M-F: 8:30am - 4:30pm",N,SHHS,Current,Civic,,,,RACHELW,20200723221615,{CA9FD3CD-A20C-4A77-B88A-2CAC34B35533},BS6,Social welfare,,Urban Facilities,-123.234202,49.259848
POI-371,VAD10709,Pioggia Child Care,Pioggia,CCAB,Child Care Admin Building,,child_care,,https://childcare.ubc.ca/,Phone: (604) 822-5343; Email: childcare@housing.ubc.ca; Fax: (604) 822-9195,"Office Hours, M-F: 8:30am - 4:30pm",N,SHHS,Current,Civic,,,,RACHELW,20200723221417,{7D52DF31-C57A-43C5-B5A8-E39A024C9BC4},BS6,Social welfare,,Urban Facilities,-123.23443,49.26094
POI-481,VAD10715,Tillicum Child Care,Tillicum,CCS2,Child Care Services,,child_care,,https://childcare.ubc.ca/,Phone: (604) 822-5343; Email: childcare@housing.ubc.ca; Fax: (604) 822-9195,"Office Hours, M-F: 8:30am - 4:30pm",N,SHHS,Current,Civic,,,,RACHELW,20200723221425,{8E216E3B-B5C4-4B41-BD71-870C2C95354A},BS6,Social welfare,,Urban Facilities,-123.235165,49.259522
POI-482,VAD10712,Pacific Spirit Child Care,Pacific Spirit,CCS5,Child Care Services,,child_care,,https://childcare.ubc.ca/,Phone: (604) 822-5343; Email: childcare@housing.ubc.ca; Fax: (604) 822-9195,"Office Hours, M-F: 8:30am - 4:30pm",N,SHHS,Current,Civic,,,,RACHELW,20200723221424,{7F82F3B3-FAAE-4A9B-A52A-E22FAFF0A4CA},BS6,Social welfare,,Urban Facilities,-123.23389,49.26032
POI-483,VAD11101,Salal Child Care,Salal,CCS1,Child Care Services,,child_care,,https://childcare.ubc.ca/,Phone: (604) 822-5343; Email: childcare@housing.ubc.ca; Fax: (604) 822-9195,"Office Hours, M-F: 8:30am - 4:30pm",N,SHHS,Current,Civic,,,,RACHELW,20200723221422,{A5DCDA10-E218-425D-BDC7-4098D1E6AFC9},BS6,Social welfare,,Urban Facilities,-123.235108,49.259929
POI-496,VAD11107,Auklet Child Care,Auklet,CCS2,Child Care Services - Sandpiper/Auklet,,child_care,,https://childcare.ubc.ca/,Phone: (604) 822-5343; Email: childcare@housing.ubc.ca; Fax: (604) 822-9195,"Office Hours, M-F: 8:30am - 4:30pm",N,SHHS,Current,Civic,,,,RACHELW,20200723221409,{28BE5670-CFFA-4E9D-AEB4-72B104AA0A21},BS6,Social welfare,,Urban Facilities,-123.234753,49.260126
POI-379,VAD10816,Berwick Preschool,Berwick,,Berwick Child Development Centre,,child_care,,http://www.hr.ubc.ca/housing-relocation/family-care/,Phone: (604) 822-6616; Email: berwick@develop.bc.ca,,N,SHHS,Current,Civic,,,,RACHELW,20200723221451,{C186C61F-C78D-4D18-A918-1A23B29DA06A},ED1,Education,,Urban Facilities,-123.239348,49.260495
POI-370,VAD10709,Barish Child Care,Barish,CCAB,Child Care Services Administration Building,,child_care,,https://childcare.ubc.ca/,Phone: (604) 822-5343; Email: childcare@housing.ubc.ca; Fax: (604) 822-9195,"Office Hours, M-F: 8:30am - 4:30pm",N,SHHS,Current,Civic,,,,RACHELW,20200723221443,{661C3FD9-B949-494C-A890-0AF0C827DA77},BS6,Social welfare,,Urban Facilities,-123.234125,49.261004
POI-268,VAD11122,UBC Botanical Garden,,,Botanical Garden,,garden,,http://botanicalgarden.ubc.ca/,Phone: (604) 822-4208; Email: garden.info@ubc.ca,Daily: 9:30am - 4:30pm; Summer Hours: Same as Daily but Thurs: 9:30am - 8pm,N,UBC,Current,,,,,RACHELW,20200723215058,{FE26811A-A1C4-44CF-A8DD-3A0BFF8BA653},CO12,Commercial,10-15,Legal Entities,-123.248007,49.253611
POI-426,VAD10709,Chuva Child Care,Chuva,CCAB,Child Care Services Administration Building,,child_care,,https://childcare.ubc.ca/,Phone: (604) 822-5343; Email: childcare@housing.ubc.ca; Fax: (604) 822-9195,"Office Hours, M-F: 8:30am - 4:30pm",N,SHHS,Current,Civic,,,,RACHELW,20200723221413,{EE378490-DDC3-4E28-8D34-82A5CB118CF3},BS6,Social welfare,,Urban Facilities,-123.234089,49.260752
POI-236,VAD10303,Acadia Park Playground,,,,garden,park,,,,,N,SHHS,Current,Civic,,,,RACHELW,20200723222633,{CDC6210E-0C4C-40F3-ABFB-E3C9E8B6A4F1},DE5,Sports,,Urban Facilities,-123.238065,49.262937
POI-444,VAD10440,St. Mark's Chapel,,,St. Mark's College,,worship,,http://www.stmarksparishvancouver.ca/,Phone: (604) 822-0261; Email: parish.smark@rcav.org,M-F: 12:10pm; Sunday: 9:30am,N,Non-UBC,Current,Civic,,,,RACHELW,20200723230003,{A6B56842-702E-4BE6-AFC8-EAE515E7B596},CI1,Civic,0-5,Legal Entities,-123.249007,49.272035
POI-80,VAD10828,Carey Theological College,Carey Theological College,,Carey Hall (Carey Theological College),,worship,,http://www.carey-edu.ca,Phone: (604) 225-5920; Email: info@carey-edu.ca; Toll-free: 1-844-862-2739,,N,Non-UBC,Current,,,,,RACHELW,20200723230006,{99DCE7D1-8CF3-4ED5-8EC7-2BACE97E3050},ED4,Education,,Urban Facilities,-123.248427,49.271529
POI-547,,Macinnes Field,,,,garden,garden,,,,,N,UBC,Current,,,RACHELW,20200724165032,RACHELW,20200724165140,{7306859F-3927-4A6A-8F15-5C9B6FA8DA07},,,,,-123.248719,49.266811
POI-546,,Iona Green,,,,garden,garden,,,,,N,UNA,Current,,,RACHELW,20200724164150,RACHELW,20200724164428,{1C4E2A0A-7732-4006-BE7A-B9161DF6BFB4},,,,,-123.250302,49.270674
POI-238,VAD11076,Basketball Court,,,,garden,park,,,"Department of Athletics & Rec, Phone: (604) 827-2764; Fax: (604) 822-6011",,N,UNA,Current,Civic,,,,RACHELW,20200723232649,{17D6BD30-E214-490C-9ABA-4DAC69D16179},DE1,Sports,,Urban Facilities,-123.244044,49.260974
POI-105,,Norma Rose Point School,,,Norma Rose Point School,,school,,http://go.vsb.bc.ca/schools/normarosepoint/Pages/Default.aspx,Phone: (604) 713-5950; Email: rosepoint@vsb.bc.ca; Fax: (604) 713-5932,M-F: 8:15am - 3:30pm,N,VSB,UEL,Civic,,,,RACHELW,20200723231526,{BA7C8DD0-8DD5-4345-9F28-6933BAF41C1E},ED2,Education,,Urban Facilities,-123.232229,49.262027
POI-152,VAD10409,Rose Garden,,,Rose Garden Parkade,garden,garden,http://www.maps.ubc.ca/PROD/images/photos/N014_a.jpg,,<Null>,,N,UBC,Current,Civic,,,,RACHELW,20200730232522,{3B66D902-61EF-4DD3-A766-8F619C86BE34},DE5,Sports,,Urban Facilities,-123.256322,49.269159
POI-176,VAD10128,Nitobe Memorial Garden,Nitobe Garden,,Japanese Tea House - Nitobe Garden,garden,garden,http://www.infrastructuredevelopment.ubc.ca/rrs2/photos/476.jpg,http://www.botanicalgarden.ubc.ca/nitobe,Phone: (604) 822-6038; Email: garden.nitobe@ubc.ca,"March 13 - May 31: Daily 11am - 4:30am; June 1 - Sept 16: Sun-Wed 11am - 4:30pm,",N,UBC,Current,Civic,,,,RACHELW,20200730231158,{A1A19D09-2848-44D9-A9FA-33CDE1564FA4},CO12,Commercial,0-5,Legal Entities,-123.259681,49.266386
,,First Tree Plaza,,,,garden,garden,,,,,N,UBC,Current,Civic,,RACHELW,20200730232257,RACHELW,20200730232357,{50525351-96F7-48DD-AD64-5224D26934CE},,,,,-123.256089,49.266497
,,Stone Garden,,,,garden,garden,,,,,N,UBC,Current,Civic,,RACHELW,20200730232855,RACHELW,20200730232912,{5234A87F-AA90-4CC9-B00C-5F5DF3490F2A},,,,,-123.257651,49.266855
,,Dorothy Somerset Grove,,,,garden,garden,,,,,N,UBC,Current,Civic,,RACHELW,20200730232558,RACHELW,20200730233147,{DB16D2B0-0D0A-448D-AD3A-B6BAA04E183C},,,,,-123.255791,49.269639
,,Norman MacKenzie Square,,,,garden,plaza,,,,,N,UNA,Current,Civic,,RACHELW,20200730233130,RACHELW,20200730233207,{A6611A1D-D87D-4F3B-A812-C311E40B1D6D},DE5,Sports,,Urban Facilities,-123.2354,49.25416
POI-240,,Trolley Bus Loop,UBC Loop,,,,transit,,,,,N,TransLink,Current,Civic,,,,RACHELW,20200807212012,{B3367DAD-678D-4DD9-B8F8-A4FB71301867},,,,,-123.248223,49.265786
POI-156,VAD10183,Thunderbird Park,,,Thunderbird Park,garden-l,athletics,,https://sportfacilities.ubc.ca/thunderbird-park/,Phone: (604) 822-6000,,N,Athletics,Current,Services,,,,RACHELW,20200807211305,{1B09085E-C2BA-41DF-B5C7-691BABC73BDE},DE3,Sports,,Urban Facilities,-123.241371,49.258145
POI-154,,University Golf Club,,,,garden,athletics,http://pinterest.com/pin/124412008426428017/,http://www.universitygolf.com,Phone: (604) 224-7799; Email: admin@universitygolf.com,,N,UEL,UEL,Services,,,,RACHELW,20200807212322,{B1BEF37E-1880-4C8D-9988-3EB00C44BB60},CO16,Commercial,10-15,Legal Entities,-123.228769,49.263952
POI-183,VAD11040,Pacific Museum of the Earth,Pacific Museum,,Earth and Ocean Sciences  - Main,,attractions,http://www.infrastructuredevelopment.ubc.ca/rrs2/photos/402.jpg,http://www.eos.ubc.ca/resources/museum/,pme@eos.ubc.ca</br>Phone: (604) 822-6992 ,M-F: 9am - 5pm; Sat/Sun/Stat Holidays: Closed,N,UBC,Current,Civic,,,,RACHELW,20200807211128,{0B417750-07F3-441F-B405-A7A140C91348},CO12,Commercial,5-10,Legal Entities,-123.252256,49.262642
POI-110,,Chinook,Chinook Child Care,,Norma Rose Point School,,child_care,,https://childcare.ubc.ca/,Phone: (604) 822-5343; Email: childcare@housing.ubc.ca; Fax: (604) 822-9195,,N,SHHS,UEL,Civic,,,,RACHELW,20200807211734,{DB48F973-89CB-4518-ACCC-3C1F5DE39A76},BS6,Social welfare,,Urban Facilities,-123.23331,49.261847
POI-239,VAD11063,UBC Exchange,Diesel Bus Loop,,UBC Exchange,Transit,transit,,,,,N,TransLink,Current,Civic,,,,RACHELW,20200807212432,{A191FB2E-99A3-47D2-B6B8-5ED4692D2B7F},,,,,-123.247449,49.267443
POI-270,VAD11122,Taylor Plaza,,,Botanical Garden,garden,plaza,,,,,N,UBC,Current,,,,,RACHELW,20200804181936,{2C705B03-08F1-471D-9B4C-3FAD8845E593},,,,,-123.24679,49.252955
POI-178,VAD10815,Beaty Biodiversity Museum,,,Beaty Biodiversity Centre,,museum,http://www.infrastructuredevelopment.ubc.ca/rrs2/photos/314.jpg,http://biodiversity.ubc.ca/,Phone: (604) 822-0862; Email: biodiversity.centre@ubc.ca; Fax: (604) 827-5350,Tues-Sun: 10am - 5pm,N,UBC,Current,Civic,,,,RACHELW,20200807210506,{D5508BB2-D633-4195-8CB4-AC19915E5202},CO12,Commercial,10-15,Legal Entities,-123.251062,49.263357
